,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
2,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
3,uri,http://www.wikidata.org/entity/Q5058164,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-04-01T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q1856835,uri,http://www.wikidata.org/entity/Q7817,,,
6,uri,http://www.wikidata.org/entity/Q95000029,uri,http://www.wikidata.org/entity/Q79403380,,,
7,uri,http://www.wikidata.org/entity/Q114785261,uri,http://www.wikidata.org/entity/Q79403380,,,
8,uri,http://www.wikidata.org/entity/Q1147012,uri,http://www.wikidata.org/entity/Q374740,,,
9,uri,http://www.wikidata.org/entity/Q2571518,uri,http://www.wikidata.org/entity/Q746413,,,
10,uri,http://www.wikidata.org/entity/Q4118246,uri,http://www.wikidata.org/entity/Q374740,,,
11,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,,,
12,uri,http://www.wikidata.org/entity/Q3546311,uri,http://www.wikidata.org/entity/Q79403380,,,
13,uri,http://www.wikidata.org/entity/Q3547002,uri,http://www.wikidata.org/entity/Q79403380,,,
14,uri,http://www.wikidata.org/entity/Q4119371,uri,http://www.wikidata.org/entity/Q79403380,,,
15,uri,http://www.wikidata.org/entity/Q4165272,uri,http://www.wikidata.org/entity/Q79403380,,,
16,uri,http://www.wikidata.org/entity/Q16126459,uri,http://www.wikidata.org/entity/Q20419500,,,
17,uri,http://www.wikidata.org/entity/Q20391128,uri,http://www.wikidata.org/entity/Q16124704,,,
18,uri,http://www.wikidata.org/entity/Q20408245,uri,http://www.wikidata.org/entity/Q30314623,,,
19,uri,http://www.wikidata.org/entity/Q30082984,uri,http://www.wikidata.org/entity/Q79403380,,,
20,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
