,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q120083584,uri,http://www.wikidata.org/entity/Q1325369,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-07-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q110739667,uri,http://www.wikidata.org/entity/Q4523181,,,
2,uri,http://www.wikidata.org/entity/Q123059378,uri,http://www.wikidata.org/entity/Q2903995,,,
3,uri,http://www.wikidata.org/entity/Q270013,uri,http://www.wikidata.org/entity/Q2912754,,,
4,uri,http://www.wikidata.org/entity/Q553149,uri,http://www.wikidata.org/entity/Q208489,,,
5,uri,http://www.wikidata.org/entity/Q847262,uri,http://www.wikidata.org/entity/Q1539183,,,
6,uri,http://www.wikidata.org/entity/Q1536651,uri,http://www.wikidata.org/entity/Q853619,,,
7,uri,http://www.wikidata.org/entity/Q1541554,uri,http://www.wikidata.org/entity/Q853619,,,
8,uri,http://www.wikidata.org/entity/Q1565278,uri,http://www.wikidata.org/entity/Q1132126,,,
9,uri,http://www.wikidata.org/entity/Q1819101,uri,http://www.wikidata.org/entity/Q7026334,,,
10,uri,http://www.wikidata.org/entity/Q2621214,uri,http://www.wikidata.org/entity/Q589757,,,
11,uri,http://www.wikidata.org/entity/Q2748387,uri,http://www.wikidata.org/entity/Q798854,,,
12,uri,http://www.wikidata.org/entity/Q4676831,uri,http://www.wikidata.org/entity/Q2091479,,,
13,uri,http://www.wikidata.org/entity/Q7187611,uri,http://www.wikidata.org/entity/Q2777129,,,
14,uri,http://www.wikidata.org/entity/Q7187667,uri,http://www.wikidata.org/entity/Q2777497,,,
15,uri,http://www.wikidata.org/entity/Q7444794,uri,http://www.wikidata.org/entity/Q2907743,,,
16,uri,http://www.wikidata.org/entity/Q7695595,uri,http://www.wikidata.org/entity/Q6954704,,,
17,uri,http://www.wikidata.org/entity/Q15614811,uri,http://www.wikidata.org/entity/Q208489,,,
18,uri,http://www.wikidata.org/entity/Q30066373,uri,http://www.wikidata.org/entity/Q25496011,,,
19,uri,http://www.wikidata.org/entity/Q50385783,uri,http://www.wikidata.org/entity/Q6426926,,,
